density_radius_cee,min_density_cee,outlier_distance_cee,seeding_distance_cee,w_z_cee,density_radius_che,min_density_che,outlier_distance_che,seeding_distance_che,w_z_che,R1_ee,R2_ee,R3_ee,R1_pi,R2_pi,R3_pi
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,1.2901777847659552,1.0,6.593238093006899,0.2,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.0276411386418494,1.7449392712550609
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,2.536588517797508,6.489267092360074,1.0,0.2,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.2414711281202235,0.9465160877903261
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,2.1211811552705306,13.936891858483293,1.0,0.633409394284545,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.1841548514808506,1.117195823567015
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,2.7979927142605456,5.169814273494765,12.297389014532182,0.925271901777875,0.325750125433456,0.9356302292799076,0.6499999999999999,0.5654672773298682,1.1872785398016892,0.8220754314937141
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.2078720308208508,0.01,20.278815310726735,3.859369015348646,0.2,0.325750125433456,0.9356302292799076,0.6499999999999999,1.3281291178872658,0.43132395966347115,7.510121457489879
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.3266240429347704,3.6501765817751037,1.0,9.775994699795557,0.735517049231047,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.3547186396030277,0.7021095248242063
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.2540539160361788,3.0008460833962163,16.384642006785832,2.2942728768505027,0.33925780053758825,0.325750125433456,0.9356302292799076,0.6499999999999999,0.24967411761780778,1.2728677673944513,0.7575111868740678
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.4998912760238872,1.2538799551118986,1.0,23.664454274422347,1.0,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.0163072644253661,1.8201576816535265
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,0.3778206652154368,1.0,1.0,0.37092178754002686,0.325750125433456,0.9356302292799076,0.6499999999999999,0.20709796593788607,0.6107142619163901,6.304496057958662
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,2.6272532369375936,24.904523270069788,1.0,0.9087946133272105,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.251412791943146,0.9192414233965481
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,2.0575167633266935,2.056993994316654,10.342619612096144,0.6935012703756749,0.325750125433456,0.9356302292799076,0.6499999999999999,0.2384743781469641,1.1691120662611894,1.1370125719156192
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,2.464937363347424,4.551452537226279,1.0,0.2,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.2295475227776178,0.9735776688685277
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,2.8327995753865327,4.115989973726126,1.0,0.2283273573055677,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.2753726204989269,0.8653313445557214
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,0.2953042143238196,30.0,1.0,0.6344579374317628,0.325750125433456,0.9356302292799076,0.6499999999999999,0.20709796593788607,0.5316355062713315,8.040059663328362
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,1.3833338140994567,5.707254444837996,1.0,0.2,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,1.0473941853344546,1.643511613040699
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,0.9033778146726341,17.58213695649312,1.0,1.0,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,0.9101787069879118,2.4811421265714895
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,0.5466959731394994,10.037357690398824,1.0,0.9847800324536204,0.325750125433456,0.9356302292799076,0.6499999999999999,0.206523465157812,0.7412490756426108,4.225229064564245
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,1.0,0.3719452158963603,1.4144209530621699,12.107069588394038,0.3790842770907653,0.325750125433456,0.9356302292799076,0.6499999999999999,0.3145838308398456,0.6035512930408871,6.4029405497549545
1.9900534205238491,1.3582662041347708,8.343738085179703,3.916318576232519,0.9548358146158352,10.0,0.01,12.559756217430955,2.3466371673672306,0.2,0.325750125433456,0.9356302292799076,0.6499999999999999,1.2602642096094743,0.36689514647561067,12.678670360110804
